
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:16:22	0.00		245.58	---	---	---	18.900	---	---	---	855.21	29.774	---	---	---	23.934	---	---	---	317.611	---	---	---	4.616	---	---	---	
9/27/2017	10:16:23	1.00		234.91	---	---	---	18.900	---	---	---	855.20	29.891	---	---	---	24.468	---	---	---	326.079	---	---	---	4.594	---	---	---	
9/27/2017	10:16:24	2.00		224.15	---	---	---	18.900	---	---	---	855.17	30.008	---	---	---	25.007	---	---	---	334.562	---	---	---	4.616	---	---	---	
9/27/2017	10:16:25	3.00		223.71	---	---	---	18.900	---	---	---	855.16	29.982	---	---	---	25.031	---	---	---	334.869	---	---	---	4.610	---	---	---	
9/27/2017	10:16:26	4.00		223.34	---	---	---	18.900	---	---	---	855.19	29.957	---	---	---	25.050	---	---	---	335.209	---	---	---	4.622	---	---	---	
9/27/2017	10:16:27	5.00		222.89	---	---	---	18.900	---	---	---	855.19	29.916	---	---	---	25.075	---	---	---	335.542	---	---	---	4.601	---	---	---	
9/27/2017	10:16:28	6.00		222.44	---	---	---	18.900	---	---	---	855.16	29.876	---	---	---	25.099	---	---	---	335.872	---	---	---	4.598	---	---	---	
9/27/2017	10:16:29	7.00		221.97	---	---	---	18.900	---	---	---	855.15	29.835	---	---	---	25.125	---	---	---	336.182	---	---	---	4.582	---	---	---	
9/27/2017	10:16:30	8.00		221.62	---	---	---	18.900	---	---	---	855.20	29.810	---	---	---	25.144	---	---	---	336.443	---	---	---	4.572	---	---	---	
9/27/2017	10:16:31	9.00		221.26	---	---	---	18.900	---	---	---	855.25	29.784	---	---	---	25.164	---	---	---	336.724	---	---	---	4.568	---	---	---	
9/27/2017	10:16:32	10.00		220.95	---	---	---	18.900	---	---	---	855.22	29.771	---	---	---	25.181	---	---	---	337.001	---	---	---	4.586	---	---	---	
9/27/2017	10:16:33	11.00		220.59	---	---	---	18.900	---	---	---	855.16	29.758	---	---	---	25.201	---	---	---	337.329	---	---	---	4.604	---	---	---	
9/27/2017	10:16:34	12.00		220.28	---	---	---	18.900	---	---	---	855.13	29.758	---	---	---	25.218	---	---	---	337.601	---	---	---	4.612	---	---	---	
9/27/2017	10:16:35	13.00		219.94	---	---	---	18.900	---	---	---	855.14	29.758	---	---	---	25.236	---	---	---	337.915	---	---	---	4.604	---	---	---	
9/27/2017	10:16:36	14.00		219.54	---	---	---	18.900	---	---	---	855.17	29.758	---	---	---	25.259	---	---	---	338.198	---	---	---	4.589	---	---	---	
9/27/2017	10:16:37	15.00		219.20	---	---	---	18.900	---	---	---	855.15	29.758	---	---	---	25.277	---	---	---	338.491	---	---	---	4.578	---	---	---	
9/27/2017	10:16:38	16.00		218.82	---	---	---	18.900	---	---	---	855.15	29.758	---	---	---	25.299	---	---	---	338.743	---	---	---	4.579	---	---	---	
9/27/2017	10:16:39	17.00		218.47	---	---	---	18.900	---	---	---	855.18	29.758	---	---	---	25.318	---	---	---	338.993	---	---	---	4.599	---	---	---	
9/27/2017	10:16:40	18.00		218.03	---	---	---	18.900	---	---	---	855.20	29.743	---	---	---	25.342	---	---	---	339.272	---	---	---	4.587	---	---	---	
9/27/2017	10:16:41	19.00		217.71	---	---	---	18.900	---	---	---	855.20	29.728	---	---	---	25.360	---	---	---	339.542	---	---	---	4.572	---	---	---	
9/27/2017	10:16:42	20.00		217.40	---	---	---	18.900	---	---	---	855.16	29.700	---	---	---	25.377	---	---	---	339.809	---	---	---	4.555	---	---	---	
9/27/2017	10:16:43	21.00		217.10	---	---	---	18.900	---	---	---	855.17	29.688	---	---	---	25.394	---	---	---	340.059	---	---	---	4.565	---	---	---	
9/27/2017	10:16:44	22.00		216.78	---	---	---	18.900	---	---	---	855.21	29.662	---	---	---	25.412	---	---	---	340.326	---	---	---	4.581	---	---	---	
9/27/2017	10:16:45	23.00		216.48	---	---	---	18.900	---	---	---	855.24	29.649	---	---	---	25.429	---	---	---	340.603	---	---	---	4.588	---	---	---	
9/27/2017	10:16:46	24.00		216.17	---	---	---	18.900	---	---	---	855.24	29.636	---	---	---	25.446	---	---	---	340.868	---	---	---	4.588	---	---	---	
9/27/2017	10:16:47	25.00		215.84	---	---	---	18.900	---	---	---	855.19	29.636	---	---	---	25.465	---	---	---	341.139	---	---	---	4.590	---	---	---	
9/27/2017	10:16:48	26.00		215.51	---	---	---	18.900	---	---	---	855.17	29.636	---	---	---	25.484	---	---	---	341.396	---	---	---	4.594	---	---	---	
9/27/2017	10:16:49	27.00		215.21	---	---	---	18.900	---	---	---	855.12	29.623	---	---	---	25.501	---	---	---	341.657	---	---	---	4.583	---	---	---	
9/27/2017	10:16:50	28.00		214.82	---	---	---	18.900	---	---	---	855.12	29.611	---	---	---	25.522	---	---	---	341.923	---	---	---	4.591	---	---	---	
9/27/2017	10:16:51	29.00		214.51	---	---	---	18.900	---	---	---	855.07	29.598	---	---	---	25.540	---	---	---	342.166	---	---	---	4.589	---	---	---	
9/27/2017	10:16:52	30.00		214.20	---	---	---	18.900	---	---	---	855.09	29.598	---	---	---	25.558	---	---	---	342.414	---	---	---	4.619	---	---	---	
9/27/2017	10:16:53	31.00		213.97	---	---	---	18.900	---	---	---	855.08	29.598	---	---	---	25.571	---	---	---	342.631	---	---	---	4.613	---	---	---	
9/27/2017	10:16:54	32.00		213.71	---	---	---	18.900	---	---	---	855.12	29.598	---	---	---	25.586	---	---	---	342.876	---	---	---	4.609	---	---	---	
9/27/2017	10:16:55	33.00		213.41	---	---	---	18.900	---	---	---	855.12	29.598	---	---	---	25.603	---	---	---	343.125	---	---	---	4.591	---	---	---	
9/27/2017	10:16:56	34.00		213.09	---	---	---	18.900	---	---	---	855.12	29.598	---	---	---	25.621	---	---	---	343.386	---	---	---	4.587	---	---	---	
9/27/2017	10:16:57	35.00		212.78	---	---	---	18.900	---	---	---	855.12	29.598	---	---	---	25.638	---	---	---	343.637	---	---	---	4.579	---	---	---	
9/27/2017	10:16:58	36.00		212.44	---	---	---	18.900	---	---	---	855.08	29.598	---	---	---	25.658	---	---	---	343.876	---	---	---	4.593	---	---	---	
9/27/2017	10:16:59	37.00		212.14	---	---	---	18.900	---	---	---	855.12	29.598	---	---	---	25.675	---	---	---	344.103	---	---	---	4.604	---	---	---	
9/27/2017	10:17:00	38.00		211.80	---	---	---	18.900	---	---	---	855.09	29.598	---	---	---	25.695	---	---	---	344.331	---	---	---	4.611	---	---	---	
9/27/2017	10:17:01	39.00		211.48	---	---	---	18.900	---	---	---	855.13	29.598	---	---	---	25.713	---	---	---	344.580	---	---	---	4.590	---	---	---	
9/27/2017	10:17:02	40.00		211.22	---	---	---	18.900	---	---	---	855.13	29.598	---	---	---	25.728	---	---	---	344.809	---	---	---	4.585	---	---	---	
9/27/2017	10:17:03	41.00		210.92	---	---	---	18.900	---	---	---	855.15	29.598	---	---	---	25.745	---	---	---	345.032	---	---	---	4.590	---	---	---	
9/27/2017	10:17:04	42.00		210.69	---	---	---	18.900	---	---	---	855.14	29.598	---	---	---	25.759	---	---	---	345.254	---	---	---	4.596	---	---	---	
9/27/2017	10:17:05	43.00		210.38	---	---	---	18.900	---	---	---	855.12	29.598	---	---	---	25.777	---	---	---	345.491	---	---	---	4.593	---	---	---	
9/27/2017	10:17:06	44.00		210.19	---	---	---	18.900	---	---	---	855.13	29.585	---	---	---	25.788	---	---	---	345.723	---	---	---	4.584	---	---	---	
9/27/2017	10:17:07	45.00		209.92	---	---	---	18.900	---	---	---	855.10	29.573	---	---	---	25.803	---	---	---	345.945	---	---	---	4.585	---	---	---	
9/27/2017	10:17:08	46.00		209.67	---	---	---	18.900	---	---	---	855.11	29.560	---	---	---	25.818	---	---	---	346.165	---	---	---	4.583	---	---	---	
9/27/2017	10:17:09	47.00		209.36	---	---	---	18.900	---	---	---	855.13	29.560	---	---	---	25.836	---	---	---	346.405	---	---	---	4.592	---	---	---	
9/27/2017	10:17:10	48.00		209.06	---	---	---	18.900	---	---	---	855.14	29.545	---	---	---	25.854	---	---	---	346.604	---	---	---	4.588	---	---	---	
9/27/2017	10:17:11	49.00		208.78	---	---	---	18.900	---	---	---	855.13	29.529	---	---	---	25.870	---	---	---	346.834	---	---	---	4.582	---	---	---	
9/27/2017	10:17:12	50.00		208.46	---	---	---	18.900	---	---	---	855.13	29.514	---	---	---	25.889	---	---	---	347.060	---	---	---	4.565	---	---	---	
9/27/2017	10:17:13	51.00		208.19	---	---	---	18.900	---	---	---	855.16	29.514	---	---	---	25.904	---	---	---	347.316	---	---	---	4.566	---	---	---	
9/27/2017	10:17:14	52.00		207.87	---	---	---	18.900	---	---	---	855.18	29.514	---	---	---	25.923	---	---	---	347.539	---	---	---	4.562	---	---	---	
9/27/2017	10:17:15	53.00		207.61	---	---	---	18.900	---	---	---	855.14	29.514	---	---	---	25.938	---	---	---	347.776	---	---	---	4.571	---	---	---	
9/27/2017	10:17:16	54.00		207.38	---	---	---	18.900	---	---	---	855.16	29.514	---	---	---	25.952	---	---	---	348.014	---	---	---	4.574	---	---	---	
9/27/2017	10:17:17	55.00		207.15	---	---	---	18.900	---	---	---	855.16	29.514	---	---	---	25.965	---	---	---	348.250	---	---	---	4.568	---	---	---	
9/27/2017	10:17:18	56.00		206.93	---	---	---	18.900	---	---	---	855.20	29.514	---	---	---	25.978	---	---	---	348.472	---	---	---	4.566	---	---	---	
9/27/2017	10:17:19	57.00		206.66	---	---	---	18.900	---	---	---	855.20	29.514	---	---	---	25.994	---	---	---	348.700	---	---	---	4.568	---	---	---	
9/27/2017	10:17:20	58.00		206.36	---	---	---	18.900	---	---	---	855.20	29.514	---	---	---	26.012	---	---	---	348.949	---	---	---	4.596	---	---	---	
9/27/2017	10:17:21	59.00		206.08	---	---	---	18.900	---	---	---	855.20	29.514	---	---	---	26.028	---	---	---	349.202	---	---	---	4.606	---	---	---	
9/27/2017	10:17:22	60.00		205.84	---	---	---	18.900	---	---	---	855.20	29.514	---	---	---	26.043	---	---	---	349.411	---	---	---	4.588	---	---	---	
9/27/2017	10:17:23	61.00		205.66	---	---	---	18.900	---	---	---	855.19	29.514	---	---	---	26.054	---	---	---	349.626	---	---	---	4.574	---	---	---	
9/27/2017	10:17:24	62.00		205.44	---	---	---	18.900	---	---	---	855.18	29.501	---	---	---	26.066	---	---	---	349.844	---	---	---	4.561	---	---	---	
9/27/2017	10:17:25	63.00		205.21	---	---	---	18.900	---	---	---	855.18	29.501	---	---	---	26.080	---	---	---	350.088	---	---	---	4.575	---	---	---	
9/27/2017	10:17:26	64.00		204.96	---	---	---	18.900	---	---	---	855.15	29.489	---	---	---	26.095	---	---	---	350.296	---	---	---	4.588	---	---	---	
9/27/2017	10:17:27	65.00		204.66	---	---	---	18.900	---	---	---	855.17	29.501	---	---	---	26.113	---	---	---	350.492	---	---	---	4.591	---	---	---	
9/27/2017	10:17:28	66.00		204.41	---	---	---	18.900	---	---	---	855.16	29.489	---	---	---	26.128	---	---	---	350.697	---	---	---	4.593	---	---	---	
9/27/2017	10:17:29	67.00		204.20	---	---	---	18.900	---	---	---	855.17	29.489	---	---	---	26.141	---	---	---	350.916	---	---	---	4.583	---	---	---	
9/27/2017	10:17:30	68.00		203.94	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.156	---	---	---	351.133	---	---	---	4.591	---	---	---	
9/27/2017	10:17:31	69.00		203.63	---	---	---	18.900	---	---	---	855.17	29.476	---	---	---	26.175	---	---	---	351.351	---	---	---	4.585	---	---	---	
9/27/2017	10:17:32	70.00		203.33	---	---	---	18.900	---	---	---	855.23	29.476	---	---	---	26.193	---	---	---	351.552	---	---	---	4.587	---	---	---	
9/27/2017	10:17:33	71.00		203.15	---	---	---	18.900	---	---	---	855.25	29.489	---	---	---	26.203	---	---	---	351.741	---	---	---	4.577	---	---	---	
9/27/2017	10:17:34	72.00		202.97	---	---	---	18.900	---	---	---	855.23	29.489	---	---	---	26.214	---	---	---	351.936	---	---	---	4.571	---	---	---	
9/27/2017	10:17:35	73.00		202.77	---	---	---	18.900	---	---	---	855.19	29.501	---	---	---	26.226	---	---	---	352.150	---	---	---	4.560	---	---	---	
9/27/2017	10:17:36	74.00		202.48	---	---	---	18.900	---	---	---	855.13	29.489	---	---	---	26.244	---	---	---	352.355	---	---	---	4.562	---	---	---	
9/27/2017	10:17:37	75.00		202.17	---	---	---	18.900	---	---	---	855.12	29.501	---	---	---	26.262	---	---	---	352.578	---	---	---	4.569	---	---	---	
9/27/2017	10:17:38	76.00		201.79	---	---	---	18.900	---	---	---	855.10	29.501	---	---	---	26.286	---	---	---	352.772	---	---	---	4.577	---	---	---	
9/27/2017	10:17:39	77.00		201.52	---	---	---	18.900	---	---	---	855.14	29.514	---	---	---	26.302	---	---	---	352.993	---	---	---	4.573	---	---	---	
9/27/2017	10:17:40	78.00		201.36	---	---	---	18.900	---	---	---	855.17	29.514	---	---	---	26.311	---	---	---	353.171	---	---	---	4.562	---	---	---	
9/27/2017	10:17:41	79.00		201.21	---	---	---	18.900	---	---	---	855.18	29.514	---	---	---	26.321	---	---	---	353.381	---	---	---	4.560	---	---	---	
9/27/2017	10:17:42	80.00		201.00	---	---	---	18.900	---	---	---	855.16	29.514	---	---	---	26.333	---	---	---	353.596	---	---	---	4.555	---	---	---	
9/27/2017	10:17:43	81.00		200.80	---	---	---	18.900	---	---	---	855.15	29.514	---	---	---	26.346	---	---	---	353.797	---	---	---	4.570	---	---	---	
9/27/2017	10:17:44	82.00		200.66	---	---	---	18.900	---	---	---	855.17	29.501	---	---	---	26.354	---	---	---	354.003	---	---	---	4.574	---	---	---	
9/27/2017	10:17:45	83.00		200.40	---	---	---	18.900	---	---	---	855.21	29.489	---	---	---	26.370	---	---	---	354.190	---	---	---	4.570	---	---	---	
9/27/2017	10:17:46	84.00		200.15	---	---	---	18.900	---	---	---	855.23	29.476	---	---	---	26.385	---	---	---	354.386	---	---	---	4.560	---	---	---	
9/27/2017	10:17:47	85.00		199.88	---	---	---	18.900	---	---	---	855.22	29.476	---	---	---	26.402	---	---	---	354.579	---	---	---	4.546	---	---	---	
9/27/2017	10:17:48	86.00		199.69	---	---	---	18.900	---	---	---	855.18	29.476	---	---	---	26.413	---	---	---	354.756	---	---	---	4.559	---	---	---	
9/27/2017	10:17:49	87.00		199.45	---	---	---	18.900	---	---	---	855.18	29.476	---	---	---	26.428	---	---	---	354.944	---	---	---	4.565	---	---	---	
9/27/2017	10:17:50	88.00		199.18	---	---	---	18.900	---	---	---	855.14	29.476	---	---	---	26.445	---	---	---	355.130	---	---	---	4.561	---	---	---	
9/27/2017	10:17:51	89.00		198.99	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.456	---	---	---	355.317	---	---	---	4.568	---	---	---	
9/27/2017	10:17:52	90.00		198.80	---	---	---	18.900	---	---	---	855.13	29.476	---	---	---	26.468	---	---	---	355.513	---	---	---	4.560	---	---	---	
9/27/2017	10:17:53	91.00		198.57	---	---	---	18.900	---	---	---	855.15	29.476	---	---	---	26.482	---	---	---	355.687	---	---	---	4.561	---	---	---	
9/27/2017	10:17:54	92.00		198.31	---	---	---	18.900	---	---	---	855.12	29.476	---	---	---	26.498	---	---	---	355.905	---	---	---	4.563	---	---	---	
9/27/2017	10:17:55	93.00		198.09	---	---	---	18.900	---	---	---	855.12	29.476	---	---	---	26.512	---	---	---	356.120	---	---	---	4.583	---	---	---	
9/27/2017	10:17:56	94.00		197.94	---	---	---	18.900	---	---	---	855.13	29.476	---	---	---	26.521	---	---	---	356.341	---	---	---	4.620	---	---	---	
9/27/2017	10:17:57	95.00		197.75	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.533	---	---	---	356.520	---	---	---	4.607	---	---	---	
9/27/2017	10:17:58	96.00		197.50	---	---	---	18.900	---	---	---	855.18	29.476	---	---	---	26.548	---	---	---	356.692	---	---	---	4.589	---	---	---	
9/27/2017	10:17:59	97.00		197.30	---	---	---	18.900	---	---	---	855.18	29.476	---	---	---	26.561	---	---	---	356.875	---	---	---	4.561	---	---	---	
9/27/2017	10:18:00	98.00		197.09	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.574	---	---	---	357.054	---	---	---	4.557	---	---	---	
9/27/2017	10:18:01	99.00		196.89	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.586	---	---	---	357.231	---	---	---	4.573	---	---	---	
9/27/2017	10:18:02	100.00		196.68	---	---	---	18.900	---	---	---	855.20	29.476	---	---	---	26.599	---	---	---	357.397	---	---	---	4.580	---	---	---	
9/27/2017	10:18:03	101.00		196.51	---	---	---	18.900	---	---	---	855.24	29.476	---	---	---	26.610	---	---	---	357.585	---	---	---	4.582	---	---	---	
9/27/2017	10:18:04	102.00		196.34	---	---	---	18.900	---	---	---	855.26	29.476	---	---	---	26.621	---	---	---	357.777	---	---	---	4.571	---	---	---	
9/27/2017	10:18:05	103.00		196.12	---	---	---	18.900	---	---	---	855.22	29.476	---	---	---	26.634	---	---	---	357.952	---	---	---	4.580	---	---	---	
9/27/2017	10:18:06	104.00		195.93	---	---	---	18.900	---	---	---	855.19	29.476	---	---	---	26.646	---	---	---	358.123	---	---	---	4.573	---	---	---	
9/27/2017	10:18:07	105.00		195.71	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.660	---	---	---	358.284	---	---	---	4.568	---	---	---	
9/27/2017	10:18:08	106.00		195.53	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.671	---	---	---	358.496	---	---	---	4.558	---	---	---	
9/27/2017	10:18:09	107.00		195.27	---	---	---	18.900	---	---	---	855.15	29.476	---	---	---	26.688	---	---	---	358.666	---	---	---	4.562	---	---	---	
9/27/2017	10:18:10	108.00		195.05	---	---	---	18.900	---	---	---	855.16	29.476	---	---	---	26.701	---	---	---	358.859	---	---	---	4.577	---	---	---	
9/27/2017	10:18:11	109.00		194.81	---	---	---	18.900	---	---	---	855.18	29.476	---	---	---	26.716	---	---	---	359.013	---	---	---	4.576	---	---	---	
9/27/2017	10:18:12	110.00		194.63	---	---	---	18.900	---	---	---	855.14	29.476	---	---	---	26.727	---	---	---	359.193	---	---	---	4.583	---	---	---	
9/27/2017	10:18:13	111.00		194.41	---	---	---	18.900	---	---	---	855.13	29.476	---	---	---	26.741	---	---	---	359.361	---	---	---	4.577	---	---	---	
9/27/2017	10:18:14	112.00		194.23	---	---	---	18.900	---	---	---	855.13	29.476	---	---	---	26.753	---	---	---	359.539	---	---	---	4.579	---	---	---	
9/27/2017	10:18:15	113.00		194.04	---	---	---	18.900	---	---	---	855.19	29.476	---	---	---	26.765	---	---	---	359.731	---	---	---	4.588	---	---	---	
9/27/2017	10:18:16	114.00		193.83	---	---	---	18.900	---	---	---	855.19	29.476	---	---	---	26.778	---	---	---	359.925	---	---	---	4.586	---	---	---	
9/27/2017	10:18:17	115.00		193.62	---	---	---	18.900	---	---	---	855.21	29.476	---	---	---	26.791	---	---	---	360.132	---	---	---	4.591	---	---	---	
9/27/2017	10:18:18	116.00		193.39	---	---	---	18.900	---	---	---	855.22	29.476	---	---	---	26.805	---	---	---	360.317	---	---	---	4.586	---	---	---	
9/27/2017	10:18:19	117.00		193.25	---	---	---	18.900	---	---	---	855.21	29.476	---	---	---	26.814	---	---	---	360.497	---	---	---	4.569	---	---	---	
9/27/2017	10:18:20	118.00		193.09	---	---	---	18.900	---	---	---	855.17	29.476	---	---	---	26.824	---	---	---	360.672	---	---	---	4.557	---	---	---	
9/27/2017	10:18:21	119.00		192.95	---	---	---	18.900	---	---	---	855.14	29.463	---	---	---	26.833	---	---	---	360.865	---	---	---	4.548	---	---	---	
9/27/2017	10:18:22	120.00		192.75	---	---	---	18.900	---	---	---	855.15	29.463	---	---	---	26.845	---	---	---	361.040	---	---	---	4.556	---	---	---	
9/27/2017	10:18:23	121.00		192.55	---	---	---	18.900	---	---	---	855.15	29.451	---	---	---	26.858	---	---	---	361.222	---	---	---	4.549	---	---	---	
9/27/2017	10:18:24	122.00		192.39	---	---	---	18.900	---	---	---	855.13	29.451	---	---	---	26.869	---	---	---	361.391	---	---	---	4.547	---	---	---	
9/27/2017	10:18:25	123.00		192.24	---	---	---	18.900	---	---	---	855.12	29.438	---	---	---	26.878	---	---	---	361.558	---	---	---	4.541	---	---	---	
9/27/2017	10:18:26	124.00		192.05	---	---	---	18.900	---	---	---	855.11	29.438	---	---	---	26.890	---	---	---	361.714	---	---	---	4.559	---	---	---	
9/27/2017	10:18:27	125.00		191.87	---	---	---	18.900	---	---	---	855.16	29.438	---	---	---	26.902	---	---	---	361.869	---	---	---	4.571	---	---	---	
9/27/2017	10:18:28	126.00		191.67	---	---	---	18.900	---	---	---	855.17	29.451	---	---	---	26.914	---	---	---	362.044	---	---	---	4.578	---	---	---	
9/27/2017	10:18:29	127.00		191.49	---	---	---	18.900	---	---	---	855.20	29.451	---	---	---	26.926	---	---	---	362.208	---	---	---	4.578	---	---	---	
9/27/2017	10:18:30	128.00		191.27	---	---	---	18.900	---	---	---	855.20	29.451	---	---	---	26.940	---	---	---	362.401	---	---	---	4.581	---	---	---	
9/27/2017	10:18:31	129.00		191.07	---	---	---	18.900	---	---	---	855.21	29.438	---	---	---	26.953	---	---	---	362.587	---	---	---	4.595	---	---	---	
9/27/2017	10:18:32	130.00		190.93	---	---	---	18.900	---	---	---	855.22	29.438	---	---	---	26.962	---	---	---	362.776	---	---	---	4.597	---	---	---	
9/27/2017	10:18:33	131.00		190.78	---	---	---	18.900	---	---	---	855.21	29.438	---	---	---	26.972	---	---	---	362.924	---	---	---	4.581	---	---	---	
9/27/2017	10:18:34	132.00		190.60	---	---	---	18.900	---	---	---	855.20	29.438	---	---	---	26.983	---	---	---	363.084	---	---	---	4.582	---	---	---	
9/27/2017	10:18:35	133.00		190.39	---	---	---	18.900	---	---	---	855.19	29.438	---	---	---	26.997	---	---	---	363.245	---	---	---	4.575	---	---	---	
9/27/2017	10:18:36	134.00		190.19	---	---	---	18.900	---	---	---	855.18	29.438	---	---	---	27.010	---	---	---	363.424	---	---	---	4.591	---	---	---	
9/27/2017	10:18:37	135.00		190.05	---	---	---	18.900	---	---	---	855.19	29.438	---	---	---	27.018	---	---	---	363.580	---	---	---	4.590	---	---	---	
9/27/2017	10:18:38	136.00		189.93	---	---	---	18.900	---	---	---	855.18	29.438	---	---	---	27.027	---	---	---	363.733	---	---	---	4.590	---	---	---	
9/27/2017	10:18:39	137.00		189.74	---	---	---	18.900	---	---	---	855.19	29.438	---	---	---	27.038	---	---	---	363.893	---	---	---	4.583	---	---	---	
9/27/2017	10:18:40	138.00		189.55	---	---	---	18.900	---	---	---	855.19	29.438	---	---	---	27.051	---	---	---	364.043	---	---	---	4.585	---	---	---	
9/27/2017	10:18:41	139.00		189.39	---	---	---	18.900	---	---	---	855.20	29.438	---	---	---	27.061	---	---	---	364.204	---	---	---	4.579	---	---	---	
9/27/2017	10:18:42	140.00		189.24	---	---	---	18.900	---	---	---	855.22	29.438	---	---	---	27.071	---	---	---	364.359	---	---	---	4.583	---	---	---	
9/27/2017	10:18:43	141.00		189.06	---	---	---	18.900	---	---	---	855.21	29.438	---	---	---	27.083	---	---	---	364.542	---	---	---	4.575	---	---	---	
9/27/2017	10:18:44	142.00		188.84	---	---	---	18.900	---	---	---	855.21	29.438	---	---	---	27.097	---	---	---	364.688	---	---	---	4.576	---	---	---	
9/27/2017	10:18:45	143.00		188.68	---	---	---	18.900	---	---	---	855.18	29.438	---	---	---	27.107	---	---	---	364.826	---	---	---	4.575	---	---	---	
9/27/2017	10:18:46	144.00		188.55	---	---	---	18.900	---	---	---	855.20	29.438	---	---	---	27.116	---	---	---	364.954	---	---	---	4.585	---	---	---	
9/27/2017	10:18:47	145.00		188.41	---	---	---	18.900	---	---	---	855.21	29.438	---	---	---	27.125	---	---	---	365.119	---	---	---	4.587	---	---	---	
9/27/2017	10:18:48	146.00		188.21	---	---	---	18.900	---	---	---	855.18	29.438	---	---	---	27.138	---	---	---	365.295	---	---	---	4.587	---	---	---	
9/27/2017	10:18:49	147.00		187.96	---	---	---	18.900	---	---	---	855.18	29.438	---	---	---	27.154	---	---	---	365.489	---	---	---	4.576	---	---	---	
9/27/2017	10:18:50	148.00		187.76	---	---	---	18.900	---	---	---	855.18	29.438	---	---	---	27.168	---	---	---	365.671	---	---	---	4.587	---	---	---	
9/27/2017	10:18:51	149.00		187.59	---	---	---	18.900	---	---	---	855.21	29.438	---	---	---	27.178	---	---	---	365.824	---	---	---	4.591	---	---	---	
9/27/2017	10:18:52	150.00		187.47	---	---	---	18.900	---	---	---	855.20	29.438	---	---	---	27.187	---	---	---	365.971	---	---	---	4.603	---	---	---	
9/27/2017	10:18:53	151.00		187.27	---	---	---	18.900	---	---	---	855.17	29.438	---	---	---	27.200	---	---	---	366.125	---	---	---	4.600	---	---	---	
9/27/2017	10:18:54	152.00		187.11	---	---	---	18.900	---	---	---	855.20	29.438	---	---	---	27.210	---	---	---	366.293	---	---	---	4.580	---	---	---	
9/27/2017	10:18:55	153.00		186.89	---	---	---	18.900	---	---	---	855.19	29.438	---	---	---	27.225	---	---	---	366.448	---	---	---	4.585	---	---	---	
9/27/2017	10:18:56	154.00		186.74	---	---	---	18.900	---	---	---	855.20	29.438	---	---	---	27.234	---	---	---	366.608	---	---	---	4.585	---	---	---	
9/27/2017	10:18:57	155.00		186.56	---	---	---	18.900	---	---	---	855.16	29.438	---	---	---	27.246	---	---	---	366.757	---	---	---	4.582	---	---	---	
9/27/2017	10:18:58	156.00		186.42	---	---	---	18.900	---	---	---	855.16	29.438	---	---	---	27.255	---	---	---	366.938	---	---	---	4.553	---	---	---	
9/27/2017	10:18:59	157.00		186.27	---	---	---	18.900	---	---	---	855.17	29.438	---	---	---	27.265	---	---	---	367.101	---	---	---	4.555	---	---	---	
