
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:33:57	158.00		97.116	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	35.136	---	---	---	479.064	---	---	---	4.740	---	---	---	
9/27/2017	10:33:58	159.00		97.035	---	---	---	18.900	---	---	---	855.16	29.194	---	---	---	35.145	---	---	---	479.176	---	---	---	4.738	---	---	---	
9/27/2017	10:33:59	160.00		96.965	---	---	---	18.900	---	---	---	855.19	29.194	---	---	---	35.154	---	---	---	479.278	---	---	---	4.739	---	---	---	
9/27/2017	10:34:00	161.00		96.892	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	35.162	---	---	---	479.390	---	---	---	4.740	---	---	---	
9/27/2017	10:34:01	162.00		96.858	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.166	---	---	---	479.497	---	---	---	4.742	---	---	---	
9/27/2017	10:34:02	163.00		96.799	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.173	---	---	---	479.627	---	---	---	4.735	---	---	---	
9/27/2017	10:34:03	164.00		96.755	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.179	---	---	---	479.729	---	---	---	4.717	---	---	---	
9/27/2017	10:34:04	165.00		96.690	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.186	---	---	---	479.834	---	---	---	4.714	---	---	---	
9/27/2017	10:34:05	166.00		96.626	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	35.194	---	---	---	479.931	---	---	---	4.729	---	---	---	
9/27/2017	10:34:06	167.00		96.567	---	---	---	18.900	---	---	---	855.31	29.194	---	---	---	35.201	---	---	---	480.025	---	---	---	4.746	---	---	---	
9/27/2017	10:34:07	168.00		96.486	---	---	---	18.900	---	---	---	855.31	29.194	---	---	---	35.211	---	---	---	480.115	---	---	---	4.751	---	---	---	
9/27/2017	10:34:08	169.00		96.411	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.220	---	---	---	480.181	---	---	---	4.733	---	---	---	
9/27/2017	10:34:09	170.00		96.339	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.228	---	---	---	480.287	---	---	---	4.722	---	---	---	
9/27/2017	10:34:10	171.00		96.288	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.234	---	---	---	480.380	---	---	---	4.721	---	---	---	
9/27/2017	10:34:11	172.00		96.227	---	---	---	18.900	---	---	---	855.31	29.194	---	---	---	35.242	---	---	---	480.505	---	---	---	4.732	---	---	---	
9/27/2017	10:34:12	173.00		96.177	---	---	---	18.900	---	---	---	855.32	29.194	---	---	---	35.248	---	---	---	480.598	---	---	---	4.742	---	---	---	
9/27/2017	10:34:13	174.00		96.096	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.257	---	---	---	480.672	---	---	---	4.739	---	---	---	
9/27/2017	10:34:14	175.00		96.035	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	35.265	---	---	---	480.770	---	---	---	4.742	---	---	---	
9/27/2017	10:34:15	176.00		95.976	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.272	---	---	---	480.874	---	---	---	4.753	---	---	---	
9/27/2017	10:34:16	177.00		95.904	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.280	---	---	---	480.999	---	---	---	4.755	---	---	---	
9/27/2017	10:34:17	178.00		95.818	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.291	---	---	---	481.094	---	---	---	4.750	---	---	---	
9/27/2017	10:34:18	179.00		95.765	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.297	---	---	---	481.179	---	---	---	4.734	---	---	---	
9/27/2017	10:34:19	180.00		95.715	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.303	---	---	---	481.292	---	---	---	4.730	---	---	---	
9/27/2017	10:34:20	181.00		95.657	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.310	---	---	---	481.410	---	---	---	4.729	---	---	---	
9/27/2017	10:34:21	182.00		95.590	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.318	---	---	---	481.515	---	---	---	4.716	---	---	---	
9/27/2017	10:34:22	183.00		95.530	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	35.325	---	---	---	481.623	---	---	---	4.714	---	---	---	
9/27/2017	10:34:23	184.00		95.616	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.315	---	---	---	481.492	---	---	---	22.439	---	---	---	
9/27/2017	10:34:24	185.00		95.577	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.320	---	---	---	481.580	---	---	---	22.455	---	---	---	
9/27/2017	10:34:25	186.00		95.538	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.324	---	---	---	481.672	---	---	---	22.481	---	---	---	
9/27/2017	10:34:26	187.00		95.375	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.344	---	---	---	482.009	---	---	---	4.782	---	---	---	
9/27/2017	10:34:27	188.00		95.275	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.356	---	---	---	482.114	---	---	---	4.817	---	---	---	
9/27/2017	10:34:28	189.00		95.206	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	35.364	---	---	---	482.214	---	---	---	4.827	---	---	---	
9/27/2017	10:34:29	190.00		95.140	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.372	---	---	---	482.290	---	---	---	4.825	---	---	---	
9/27/2017	10:34:30	191.00		95.098	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.377	---	---	---	482.396	---	---	---	4.820	---	---	---	
9/27/2017	10:34:31	192.00		95.038	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.385	---	---	---	482.490	---	---	---	4.816	---	---	---	
9/27/2017	10:34:32	193.00		94.980	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	35.392	---	---	---	482.565	---	---	---	4.820	---	---	---	
9/27/2017	10:34:33	194.00		94.927	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.398	---	---	---	482.627	---	---	---	4.831	---	---	---	
9/27/2017	10:34:34	195.00		94.902	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.401	---	---	---	482.716	---	---	---	4.830	---	---	---	
9/27/2017	10:34:35	196.00		94.850	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.407	---	---	---	482.811	---	---	---	4.835	---	---	---	
9/27/2017	10:34:36	197.00		94.809	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.412	---	---	---	482.900	---	---	---	4.833	---	---	---	
9/27/2017	10:34:37	198.00		94.748	---	---	---	18.900	---	---	---	855.28	29.194	---	---	---	35.420	---	---	---	482.970	---	---	---	4.826	---	---	---	
9/27/2017	10:34:38	199.00		94.712	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.424	---	---	---	483.035	---	---	---	4.827	---	---	---	
9/27/2017	10:34:39	200.00		94.671	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.429	---	---	---	483.115	---	---	---	4.830	---	---	---	
9/27/2017	10:34:40	201.00		94.630	---	---	---	18.900	---	---	---	855.28	29.179	---	---	---	35.434	---	---	---	483.195	---	---	---	4.847	---	---	---	
9/27/2017	10:34:41	202.00		94.589	---	---	---	18.900	---	---	---	855.31	29.179	---	---	---	35.439	---	---	---	483.286	---	---	---	4.840	---	---	---	
9/27/2017	10:34:42	203.00		94.517	---	---	---	18.900	---	---	---	855.33	29.179	---	---	---	35.448	---	---	---	483.383	---	---	---	4.833	---	---	---	
9/27/2017	10:34:43	204.00		94.465	---	---	---	18.900	---	---	---	855.30	29.194	---	---	---	35.454	---	---	---	483.451	---	---	---	4.836	---	---	---	
9/27/2017	10:34:44	205.00		94.407	---	---	---	18.900	---	---	---	855.29	29.179	---	---	---	35.461	---	---	---	483.529	---	---	---	4.834	---	---	---	
9/27/2017	10:34:45	206.00		94.383	---	---	---	18.900	---	---	---	855.29	29.163	---	---	---	35.464	---	---	---	483.582	---	---	---	4.838	---	---	---	
9/27/2017	10:34:46	207.00		94.352	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.468	---	---	---	483.648	---	---	---	4.837	---	---	---	
9/27/2017	10:34:47	208.00		94.317	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.472	---	---	---	483.689	---	---	---	4.849	---	---	---	
9/27/2017	10:34:48	209.00		94.248	---	---	---	18.900	---	---	---	855.27	29.163	---	---	---	35.480	---	---	---	483.770	---	---	---	4.835	---	---	---	
9/27/2017	10:34:49	210.00		94.179	---	---	---	18.900	---	---	---	855.29	29.163	---	---	---	35.489	---	---	---	483.835	---	---	---	4.833	---	---	---	
9/27/2017	10:34:50	211.00		94.130	---	---	---	18.900	---	---	---	855.28	29.163	---	---	---	35.495	---	---	---	483.933	---	---	---	4.825	---	---	---	
9/27/2017	10:34:51	212.00		94.100	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.498	---	---	---	483.988	---	---	---	4.838	---	---	---	
9/27/2017	10:34:52	213.00		94.048	---	---	---	18.900	---	---	---	855.26	29.163	---	---	---	35.505	---	---	---	484.071	---	---	---	4.823	---	---	---	
9/27/2017	10:34:53	214.00		94.012	---	---	---	18.900	---	---	---	855.26	29.163	---	---	---	35.509	---	---	---	484.144	---	---	---	4.824	---	---	---	
9/27/2017	10:34:54	215.00		93.990	---	---	---	18.900	---	---	---	855.28	29.163	---	---	---	35.512	---	---	---	484.229	---	---	---	4.815	---	---	---	
9/27/2017	10:34:55	216.00		93.966	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.515	---	---	---	484.281	---	---	---	4.826	---	---	---	
9/27/2017	10:34:56	217.00		93.900	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.523	---	---	---	484.313	---	---	---	4.835	---	---	---	
9/27/2017	10:34:57	218.00		93.840	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.530	---	---	---	484.380	---	---	---	4.845	---	---	---	
9/27/2017	10:34:58	219.00		93.807	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.534	---	---	---	484.462	---	---	---	4.844	---	---	---	
9/27/2017	10:34:59	220.00		93.780	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.537	---	---	---	484.534	---	---	---	4.844	---	---	---	
9/27/2017	10:35:00	221.00		93.736	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.543	---	---	---	484.578	---	---	---	4.836	---	---	---	
9/27/2017	10:35:01	222.00		93.698	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.547	---	---	---	484.643	---	---	---	4.836	---	---	---	
9/27/2017	10:35:02	223.00		93.662	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.552	---	---	---	484.716	---	---	---	4.832	---	---	---	
9/27/2017	10:35:03	224.00		93.638	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.555	---	---	---	484.773	---	---	---	4.832	---	---	---	
9/27/2017	10:35:04	225.00		93.614	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.558	---	---	---	484.819	---	---	---	4.834	---	---	---	
9/27/2017	10:35:05	226.00		93.584	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.561	---	---	---	484.855	---	---	---	4.830	---	---	---	
9/27/2017	10:35:06	227.00		93.543	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.566	---	---	---	484.899	---	---	---	4.840	---	---	---	
9/27/2017	10:35:07	228.00		93.496	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.572	---	---	---	484.957	---	---	---	4.826	---	---	---	
9/27/2017	10:35:08	229.00		93.466	---	---	---	18.900	---	---	---	855.21	29.148	---	---	---	35.576	---	---	---	485.015	---	---	---	4.830	---	---	---	
9/27/2017	10:35:09	230.00		93.420	---	---	---	18.900	---	---	---	855.19	29.148	---	---	---	35.581	---	---	---	485.087	---	---	---	4.827	---	---	---	
9/27/2017	10:35:10	231.00		93.390	---	---	---	18.900	---	---	---	855.20	29.148	---	---	---	35.585	---	---	---	485.144	---	---	---	4.841	---	---	---	
9/27/2017	10:35:11	232.00		93.368	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.588	---	---	---	485.213	---	---	---	4.836	---	---	---	
9/27/2017	10:35:12	233.00		93.341	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.591	---	---	---	485.258	---	---	---	4.842	---	---	---	
9/27/2017	10:35:13	234.00		93.316	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.594	---	---	---	485.273	---	---	---	4.832	---	---	---	
9/27/2017	10:35:14	235.00		93.257	---	---	---	18.900	---	---	---	855.21	29.148	---	---	---	35.601	---	---	---	485.317	---	---	---	4.832	---	---	---	
9/27/2017	10:35:15	236.00		93.235	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.604	---	---	---	485.367	---	---	---	4.831	---	---	---	
9/27/2017	10:35:16	237.00		93.207	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.607	---	---	---	485.428	---	---	---	4.842	---	---	---	
9/27/2017	10:35:17	238.00		93.191	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.609	---	---	---	485.470	---	---	---	4.853	---	---	---	
9/27/2017	10:35:18	239.00		93.172	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.612	---	---	---	485.489	---	---	---	4.839	---	---	---	
9/27/2017	10:35:19	240.00		93.118	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.618	---	---	---	485.530	---	---	---	4.833	---	---	---	
9/27/2017	10:35:20	241.00		93.085	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.622	---	---	---	485.567	---	---	---	4.831	---	---	---	
9/27/2017	10:35:21	242.00		93.033	---	---	---	18.900	---	---	---	855.20	29.148	---	---	---	35.629	---	---	---	485.615	---	---	---	4.838	---	---	---	
9/27/2017	10:35:22	243.00		93.028	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.629	---	---	---	485.662	---	---	---	4.838	---	---	---	
9/27/2017	10:35:23	244.00		93.137	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.616	---	---	---	485.474	---	---	---	22.775	---	---	---	
9/27/2017	10:35:24	245.00		93.164	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.613	---	---	---	485.496	---	---	---	22.777	---	---	---	
9/27/2017	10:35:25	246.00		93.140	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.616	---	---	---	485.501	---	---	---	22.807	---	---	---	
9/27/2017	10:35:26	247.00		92.990	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.634	---	---	---	485.738	---	---	---	4.892	---	---	---	
9/27/2017	10:35:27	248.00		92.922	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.642	---	---	---	485.784	---	---	---	4.904	---	---	---	
9/27/2017	10:35:28	249.00		92.887	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.647	---	---	---	485.818	---	---	---	4.894	---	---	---	
9/27/2017	10:35:29	250.00		92.862	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.650	---	---	---	485.845	---	---	---	4.896	---	---	---	
9/27/2017	10:35:30	251.00		92.846	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.652	---	---	---	485.880	---	---	---	4.908	---	---	---	
9/27/2017	10:35:31	252.00		92.821	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.655	---	---	---	485.923	---	---	---	4.915	---	---	---	
9/27/2017	10:35:32	253.00		92.808	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.656	---	---	---	485.974	---	---	---	4.918	---	---	---	
9/27/2017	10:35:33	254.00		92.792	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.658	---	---	---	486.007	---	---	---	4.921	---	---	---	
9/27/2017	10:35:34	255.00		92.784	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.659	---	---	---	486.039	---	---	---	4.920	---	---	---	
9/27/2017	10:35:35	256.00		92.770	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.661	---	---	---	486.056	---	---	---	4.911	---	---	---	
9/27/2017	10:35:36	257.00		92.749	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.664	---	---	---	486.095	---	---	---	4.910	---	---	---	
9/27/2017	10:35:37	258.00		92.732	---	---	---	18.900	---	---	---	855.21	29.148	---	---	---	35.666	---	---	---	486.102	---	---	---	4.908	---	---	---	
9/27/2017	10:35:38	259.00		92.714	---	---	---	18.900	---	---	---	855.17	29.148	---	---	---	35.668	---	---	---	486.140	---	---	---	4.906	---	---	---	
9/27/2017	10:35:39	260.00		92.713	---	---	---	18.900	---	---	---	855.20	29.148	---	---	---	35.668	---	---	---	486.146	---	---	---	4.902	---	---	---	
9/27/2017	10:35:40	261.00		92.686	---	---	---	18.900	---	---	---	855.19	29.148	---	---	---	35.671	---	---	---	486.211	---	---	---	4.905	---	---	---	
9/27/2017	10:35:41	262.00		92.673	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.673	---	---	---	486.215	---	---	---	4.916	---	---	---	
9/27/2017	10:35:42	263.00		92.646	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.676	---	---	---	486.244	---	---	---	4.913	---	---	---	
9/27/2017	10:35:43	264.00		92.651	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.676	---	---	---	486.219	---	---	---	4.906	---	---	---	
9/27/2017	10:35:44	265.00		92.626	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.679	---	---	---	486.261	---	---	---	4.899	---	---	---	
9/27/2017	10:35:45	266.00		92.610	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.681	---	---	---	486.273	---	---	---	4.902	---	---	---	
9/27/2017	10:35:46	267.00		92.599	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.682	---	---	---	486.333	---	---	---	4.901	---	---	---	
9/27/2017	10:35:47	268.00		92.589	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.683	---	---	---	486.350	---	---	---	4.894	---	---	---	
9/27/2017	10:35:48	269.00		92.575	---	---	---	18.900	---	---	---	855.32	29.148	---	---	---	35.685	---	---	---	486.382	---	---	---	4.899	---	---	---	
9/27/2017	10:35:49	270.00		92.548	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.688	---	---	---	486.370	---	---	---	4.909	---	---	---	
9/27/2017	10:35:50	271.00		92.567	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.686	---	---	---	486.390	---	---	---	4.921	---	---	---	
9/27/2017	10:35:51	272.00		92.565	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.686	---	---	---	486.420	---	---	---	4.922	---	---	---	
9/27/2017	10:35:52	273.00		92.570	---	---	---	18.900	---	---	---	855.21	29.148	---	---	---	35.686	---	---	---	486.474	---	---	---	4.923	---	---	---	
9/27/2017	10:35:53	274.00		92.557	---	---	---	18.900	---	---	---	855.22	29.148	---	---	---	35.687	---	---	---	486.492	---	---	---	4.923	---	---	---	
9/27/2017	10:35:54	275.00		92.540	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.689	---	---	---	486.473	---	---	---	4.916	---	---	---	
9/27/2017	10:35:55	276.00		92.538	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.690	---	---	---	486.460	---	---	---	4.915	---	---	---	
9/27/2017	10:35:56	277.00		92.516	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.692	---	---	---	486.475	---	---	---	4.916	---	---	---	
9/27/2017	10:35:57	278.00		92.507	---	---	---	18.900	---	---	---	855.33	29.148	---	---	---	35.693	---	---	---	486.503	---	---	---	4.917	---	---	---	
9/27/2017	10:35:58	279.00		92.497	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.695	---	---	---	486.527	---	---	---	4.914	---	---	---	
9/27/2017	10:35:59	280.00		92.481	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.697	---	---	---	486.521	---	---	---	4.910	---	---	---	
9/27/2017	10:36:00	281.00		92.494	---	---	---	18.900	---	---	---	855.20	29.148	---	---	---	35.695	---	---	---	486.518	---	---	---	4.913	---	---	---	
9/27/2017	10:36:01	282.00		92.481	---	---	---	18.900	---	---	---	855.22	29.148	---	---	---	35.697	---	---	---	486.528	---	---	---	4.911	---	---	---	
9/27/2017	10:36:02	283.00		92.486	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.696	---	---	---	486.550	---	---	---	4.908	---	---	---	
9/27/2017	10:36:03	284.00		92.494	---	---	---	18.900	---	---	---	855.27	29.135	---	---	---	35.695	---	---	---	486.571	---	---	---	4.904	---	---	---	
9/27/2017	10:36:04	285.00		92.505	---	---	---	18.900	---	---	---	855.25	29.135	---	---	---	35.694	---	---	---	486.567	---	---	---	4.908	---	---	---	
9/27/2017	10:36:05	286.00		92.492	---	---	---	18.900	---	---	---	855.21	29.135	---	---	---	35.695	---	---	---	486.582	---	---	---	4.907	---	---	---	
9/27/2017	10:36:06	287.00		92.478	---	---	---	18.900	---	---	---	855.16	29.148	---	---	---	35.697	---	---	---	486.605	---	---	---	4.912	---	---	---	
9/27/2017	10:36:07	288.00		92.446	---	---	---	18.900	---	---	---	855.20	29.148	---	---	---	35.701	---	---	---	486.643	---	---	---	4.911	---	---	---	
9/27/2017	10:36:08	289.00		92.438	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.702	---	---	---	486.658	---	---	---	4.916	---	---	---	
9/27/2017	10:36:09	290.00		92.413	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.705	---	---	---	486.685	---	---	---	4.908	---	---	---	
9/27/2017	10:36:10	291.00		92.418	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.704	---	---	---	486.714	---	---	---	4.911	---	---	---	
9/27/2017	10:36:11	292.00		92.413	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.705	---	---	---	486.727	---	---	---	4.914	---	---	---	
9/27/2017	10:36:12	293.00		92.397	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.707	---	---	---	486.708	---	---	---	4.916	---	---	---	
9/27/2017	10:36:13	294.00		92.389	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.708	---	---	---	486.685	---	---	---	4.918	---	---	---	
9/27/2017	10:36:14	295.00		92.378	---	---	---	18.900	---	---	---	855.22	29.135	---	---	---	35.709	---	---	---	486.688	---	---	---	4.915	---	---	---	
9/27/2017	10:36:15	296.00		92.365	---	---	---	18.900	---	---	---	855.22	29.123	---	---	---	35.711	---	---	---	486.726	---	---	---	4.913	---	---	---	
9/27/2017	10:36:16	297.00		92.343	---	---	---	18.900	---	---	---	855.19	29.110	---	---	---	35.714	---	---	---	486.724	---	---	---	4.909	---	---	---	
9/27/2017	10:36:17	298.00		92.362	---	---	---	18.900	---	---	---	855.20	29.110	---	---	---	35.711	---	---	---	486.715	---	---	---	4.921	---	---	---	
9/27/2017	10:36:18	299.00		92.389	---	---	---	18.900	---	---	---	855.18	29.110	---	---	---	35.708	---	---	---	486.696	---	---	---	4.931	---	---	---	
9/27/2017	10:36:19	300.00		92.394	---	---	---	18.900	---	---	---	855.20	29.110	---	---	---	35.707	---	---	---	486.726	---	---	---	4.929	---	---	---	
9/27/2017	10:36:20	301.00		92.394	---	---	---	18.900	---	---	---	855.20	29.110	---	---	---	35.707	---	---	---	486.766	---	---	---	4.917	---	---	---	
9/27/2017	10:36:21	302.00		92.364	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.711	---	---	---	486.701	---	---	---	4.910	---	---	---	
9/27/2017	10:36:22	303.00		92.356	---	---	---	18.900	---	---	---	855.25	29.110	---	---	---	35.712	---	---	---	486.674	---	---	---	4.906	---	---	---	
9/27/2017	10:36:23	304.00		92.459	---	---	---	18.900	---	---	---	855.27	29.110	---	---	---	35.699	---	---	---	486.580	---	---	---	22.861	---	---	---	
9/27/2017	10:36:24	305.00		92.497	---	---	---	18.900	---	---	---	855.22	29.123	---	---	---	35.695	---	---	---	486.577	---	---	---	22.867	---	---	---	
9/27/2017	10:36:25	306.00		92.505	---	---	---	18.900	---	---	---	855.25	29.135	---	---	---	35.694	---	---	---	486.565	---	---	---	22.899	---	---	---	
9/27/2017	10:36:26	307.00		92.367	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.711	---	---	---	486.600	---	---	---	4.973	---	---	---	
9/27/2017	10:36:27	308.00		92.327	---	---	---	18.900	---	---	---	855.22	29.163	---	---	---	35.716	---	---	---	486.669	---	---	---	4.995	---	---	---	
9/27/2017	10:36:28	309.00		92.337	---	---	---	18.900	---	---	---	855.24	29.191	---	---	---	35.714	---	---	---	486.696	---	---	---	5.002	---	---	---	
9/27/2017	10:36:29	310.00		92.351	---	---	---	18.900	---	---	---	855.26	29.232	---	---	---	35.713	---	---	---	486.755	---	---	---	4.997	---	---	---	
9/27/2017	10:36:30	311.00		92.367	---	---	---	18.900	---	---	---	855.29	29.257	---	---	---	35.711	---	---	---	486.806	---	---	---	4.996	---	---	---	
9/27/2017	10:36:31	312.00		92.356	---	---	---	18.900	---	---	---	855.24	29.270	---	---	---	35.712	---	---	---	486.847	---	---	---	4.998	---	---	---	
9/27/2017	10:36:32	313.00		92.365	---	---	---	18.900	---	---	---	855.27	29.257	---	---	---	35.711	---	---	---	486.853	---	---	---	5.009	---	---	---	
9/27/2017	10:36:33	314.00		92.381	---	---	---	18.900	---	---	---	855.27	29.245	---	---	---	35.709	---	---	---	486.796	---	---	---	5.023	---	---	---	
9/27/2017	10:36:34	315.00		92.375	---	---	---	18.900	---	---	---	855.30	29.232	---	---	---	35.710	---	---	---	486.784	---	---	---	5.021	---	---	---	
